# Sensor Strada Sfinții Voievozi, Popești-Leordeni, Romania (uRad Monitor/160000ee)
# https://aqicn.org/station/@109861/
# Daily pm25
date,min,max,median,q1,q3,stdev,count
2021-07-19T00:00:00.000Z,10,69,22,20,24,5.461,1111
2021-07-20T00:00:00.000Z,10,24,17,14,19,3.674,1038
2021-07-21T00:00:00.000Z,5,22,11,9,13,3.424,1176
2021-07-22T00:00:00.000Z,6,15,10,8,11,2.067,1180
2021-07-23T00:00:00.000Z,7,25,10,9,13,3.782,1173
2021-07-24T00:00:00.000Z,7,44,12,10,14,3.902,834
2021-07-25T00:00:00.000Z,8,20,13,10,16,3.362,1037
2021-07-26T00:00:00.000Z,11,31,16.5,13,21,4.747,1178
2021-07-27T00:00:00.000Z,11,47,24,14,27,8.087,1211
2021-07-28T00:00:00.000Z,7,35,22,19,26,5.861,1082
2021-07-29T00:00:00.000Z,9,47,17,14,20,5.698,1164
2021-07-30T00:00:00.000Z,10,21,13,12,17,3.03,1168
2021-07-31T00:00:00.000Z,11,56,17,15,21,5.792,1090
2021-08-01T00:00:00.000Z,12,37,20,18,23,4.435,1156
2021-08-02T00:00:00.000Z,8,31,16,11,25,6.821,1206
2021-08-03T00:00:00.000Z,9,20,12,10,15,2.875,1260
2021-08-04T00:00:00.000Z,14,24,19,17,21,2.548,1261
2021-08-05T00:00:00.000Z,11,30,20,15,23,4.4,1155
2021-08-06T00:00:00.000Z,5,20,13,12,16,3.544,1189
2021-08-07T00:00:00.000Z,4,26,7,6,11,4.108,1181
2021-08-08T00:00:00.000Z,6,24,10,7,15,5.161,943
2021-08-09T00:00:00.000Z,9,19,12,10.5,16,3.032,428
2021-08-10T00:00:00.000Z,10,20,14,12,16,2.193,920
2021-08-11T00:00:00.000Z,9,39,13,12,17,3.731,967
2021-08-12T00:00:00.000Z,9,21,13,12,15,2.068,889
2021-08-13T00:00:00.000Z,9,19,12,11,17,2.959,803
2021-08-14T00:00:00.000Z,8,24,12,10,14,2.784,860
2021-08-15T00:00:00.000Z,9,21,14,12,16,2.909,983
2021-08-16T00:00:00.000Z,9,20,13,12,15,2.761,954
2021-08-17T00:00:00.000Z,5,14,9,6,10,2.314,909
2021-08-18T00:00:00.000Z,4,19,16,13,17,3.609,990
2021-08-19T00:00:00.000Z,4,28,8,5,9,4.281,1050
2021-08-20T00:00:00.000Z,10,24,14,11,18,3.999,1076
2021-08-21T00:00:00.000Z,9,48,16,12,21,6.376,1108
2021-08-22T00:00:00.000Z,11,25,18,15,20,3.111,988
2021-08-23T00:00:00.000Z,11,22,14,12,19,3.184,1037
2021-08-24T00:00:00.000Z,9,21,14,12,17,2.897,1121
2021-08-25T00:00:00.000Z,14,20,16,15,17,1.36,85
2021-08-26T00:00:00.000Z,9,21,12,10,13,2.635,743
2021-08-27T00:00:00.000Z,11,41,15,13,18,4.385,1081
2021-08-28T00:00:00.000Z,9,26,12,11,16,3.498,1059
2021-08-29T00:00:00.000Z,7,98,15,13,17,9.291,961
2021-08-30T00:00:00.000Z,6,15,9,8,10,1.773,1087
2021-08-31T00:00:00.000Z,6,29,13,9,17,5.116,1066
2021-09-01T00:00:00.000Z,4,19,8,5,12,4.341,1090
2021-09-02T00:00:00.000Z,4,41,6,6,8,4.764,1098
2021-09-03T00:00:00.000Z,6,127,9,8,17,15.992,1132
2021-09-04T00:00:00.000Z,6,27,12,8,18,6.102,1070
2021-09-05T00:00:00.000Z,6,45,14,10,18,6.402,809
2021-09-06T00:00:00.000Z,6,42,8,7,10.5,7.915,845
2021-09-07T00:00:00.000Z,8,32,14,12,18,5.395,199
2021-09-08T00:00:00.000Z,5,45,7,6,11,7.763,663
2021-09-09T00:00:00.000Z,6,87,12,9,15,8.648,1135
2021-09-10T00:00:00.000Z,8,24,12,9,19,5.15,1127
2021-09-11T00:00:00.000Z,9,120,17,14,26,11.344,1156
2021-09-12T00:00:00.000Z,16,28,19,18,21,2.08,1275
2021-09-13T00:00:00.000Z,11,31,18,16,20,4.319,1301
2021-09-14T00:00:00.000Z,14,25,19,18,20,1.996,1185
2021-09-15T00:00:00.000Z,8,23,15,13,16,2.986,1223
2021-09-16T00:00:00.000Z,14,28,20,19,24,3.034,1221
2021-09-17T00:00:00.000Z,17,67,25,21,28,7.24,1185
2021-09-18T00:00:00.000Z,5,28,11,8,16,6.623,1240
2021-09-19T00:00:00.000Z,4,16,8,7,10,2.148,1075
2021-09-20T00:00:00.000Z,6,96,12,9,14,5.9,1197
2021-09-21T00:00:00.000Z,7,56,10,9,15,6.2,1138
2021-09-22T00:00:00.000Z,9,57,13,10,18,6.693,1052
2021-09-23T00:00:00.000Z,8,30,13,10,19,5.591,1206
2021-09-24T00:00:00.000Z,9,27,14,11,17,4.223,1141
2021-09-25T00:00:00.000Z,6,144,13.5,10,33,15.373,842
2021-09-26T00:00:00.000Z,10,48,14,12,18,7.268,823
2021-09-27T00:00:00.000Z,9,71,17,14,20,9.737,1018
2021-09-28T00:00:00.000Z,7,82,14,11,23,13.272,1088
2021-09-29T00:00:00.000Z,8,37,13,12,15,4.167,937
2021-09-30T00:00:00.000Z,13,50,19,16,20,5.112,1158
2021-10-01T00:00:00.000Z,9,108,17,11,20,11.527,1280
2021-10-02T00:00:00.000Z,9,105,16,13,21,8.77,1287
2021-10-03T00:00:00.000Z,8,88,22,17,30,13.62,1274
2021-10-04T00:00:00.000Z,7,57,27,12,32,11.568,1250
2021-10-05T00:00:00.000Z,10,98,22,15,29,17.259,1258
2021-10-06T00:00:00.000Z,7,57,15,10,20,9.596,1160
2021-10-07T00:00:00.000Z,9,52,16,13,23,8.206,1239
2021-10-08T00:00:00.000Z,9,20,14,12,15,2.003,1219
2021-10-09T00:00:00.000Z,13,23,19,17,21,2.157,1207
2021-10-10T00:00:00.000Z,13,77,18,16,24,8.772,1213
2021-10-11T00:00:00.000Z,15,26,20,19,24,2.926,1219
2021-10-12T00:00:00.000Z,22,70,26,25,29,5.17,1150
2021-10-13T00:00:00.000Z,20,42,26,24,28,2.941,1207
2021-10-14T00:00:00.000Z,19,28,25,23.5,26,1.865,804
2021-10-15T00:00:00.000Z,17,27,24,23,25,2.074,1150
2021-10-16T00:00:00.000Z,11,27,21,17,23,3.67,1254
2021-10-17T00:00:00.000Z,8,25,15,12,23,6.023,880
2021-10-18T00:00:00.000Z,17,37,23,21,26,3.431,1028
2021-10-19T00:00:00.000Z,13,65,25,19,32,12.617,1281
2021-10-20T00:00:00.000Z,22,53,32,28,37,6.769,1203
2021-10-21T00:00:00.000Z,18,52,28,22,33,6.302,1224
2021-10-22T00:00:00.000Z,20,58,28,22,33,8.176,1238
2021-10-23T00:00:00.000Z,8,34,23,21,27,4.734,1183
2021-10-24T00:00:00.000Z,8,55,19,11,28,11.178,1212
2021-10-25T00:00:00.000Z,10,81,18,12,35,14.836,1195
2021-10-26T00:00:00.000Z,7,80,27,17,31.5,11.6,1173
2021-10-27T00:00:00.000Z,13,92,31,22,38,13.647,1219
2021-10-28T00:00:00.000Z,25,74,34,29,37,7.609,854
2021-10-29T00:00:00.000Z,22,149,44,26,64,27.455,832
2021-10-30T00:00:00.000Z,19,114,36,29,45,13.525,1071
2021-10-31T00:00:00.000Z,15,150,23,20,28,21.455,1258
2021-11-01T00:00:00.000Z,24,59,29,27,31,4.518,1308
2021-11-02T00:00:00.000Z,17,45,27,24,31,5.095,1247
2021-11-03T00:00:00.000Z,19,106,26,23,40,17.391,1305
2021-11-04T00:00:00.000Z,19,79,29,25,34,8.902,1289
2021-11-05T00:00:00.000Z,17,66,34,26,37,10.303,1275
2021-11-06T00:00:00.000Z,10,85,24,15,46,19.234,840
2021-11-08T00:00:00.000Z,16,81,33,31,34,9.368,960
2021-11-09T00:00:00.000Z,8,32,13,10,17,4.377,591
2021-11-10T00:00:00.000Z,8,98,21,13,37,16.983,1260
2021-11-11T00:00:00.000Z,11,117,29,17,37,12.809,1262
2021-11-12T00:00:00.000Z,20,78,43,32,48,10.84,1268
2021-11-13T00:00:00.000Z,9,78,29,18,47,16.549,1251
2021-11-14T00:00:00.000Z,19,35,28,24,31,4.064,1137
2021-11-15T00:00:00.000Z,17,81,27,25,32,6.085,1207
2021-11-16T00:00:00.000Z,24,37,32,29,33,2.485,1236
2021-11-17T00:00:00.000Z,12,114,23,17,28,13.786,1291
2021-11-18T00:00:00.000Z,12,61,21,18,36,10.946,1247
2021-11-19T00:00:00.000Z,16,45,28,25,32,5.951,1253
2021-11-20T00:00:00.000Z,9,74,17,14,38,16.624,1281
2021-11-21T00:00:00.000Z,20,109,25,23,33,9.652,1230
2021-11-22T00:00:00.000Z,22,79,41,36,48,9.684,1205
2021-11-23T00:00:00.000Z,9,55,29,20,32,9.418,1061
2021-11-24T00:00:00.000Z,12,124,29,22,54,24.486,1280
2021-11-25T00:00:00.000Z,11,174,37,21,49,22.094,1259
2021-11-26T00:00:00.000Z,16,158,36,30,56,21.252,1276
2021-11-27T00:00:00.000Z,16,140,34,25,51,25.464,1261
2021-11-28T00:00:00.000Z,21,73,34,30,38,9.965,917
2021-11-29T00:00:00.000Z,8,68,21,15,33,9.757,1159
2021-11-30T00:00:00.000Z,12,58,21,17,24,6.302,1197
2021-12-01T00:00:00.000Z,8,54,14,12,19,6.539,1280
2021-12-02T00:00:00.000Z,11,104,19,13,58,26.498,1287
2021-12-03T00:00:00.000Z,16,127,59,42,69,25.951,534
2021-12-04T00:00:00.000Z,10,42,26,20,30,6.071,1120
2021-12-05T00:00:00.000Z,17,50,26,23,29,4.862,1239
2021-12-06T00:00:00.000Z,13,41,26,18,31,6.761,1249
2021-12-07T00:00:00.000Z,12,34,22,20,24,4.062,1251
2021-12-08T00:00:00.000Z,8,36,23,16,30,7.886,1145
2021-12-09T00:00:00.000Z,27,68,34,32,36,7.213,1218
2021-12-10T00:00:00.000Z,19,38,29,25,32,4.348,1219
2021-12-11T00:00:00.000Z,9,30,18,17,21,4.024,1129
2021-12-12T00:00:00.000Z,9,31,14,11,17,4.371,1116
2021-12-13T00:00:00.000Z,12,36,27,23,31,6.468,1232
2021-12-14T00:00:00.000Z,18,35,26,22,28,3.711,1219
2021-12-15T00:00:00.000Z,25,66,31,29,33,4.88,1211
2021-12-16T00:00:00.000Z,29,69,34,33,36,4.422,1152
2021-12-17T00:00:00.000Z,29,113,36,33,40,9.116,1208
2021-12-18T00:00:00.000Z,6,50,24,10,31,10.743,1229
2021-12-19T00:00:00.000Z,14,65,28,26,32,7.258,1169
2021-12-20T00:00:00.000Z,10,100,25,23,29.5,9.711,1193
2021-12-21T00:00:00.000Z,9,107,26,16,40,15.933,1205
2021-12-22T00:00:00.000Z,23,94,39,32,50,15.632,1210
2021-12-23T00:00:00.000Z,26,95,39,31,57,17.155,1037
2021-12-24T00:00:00.000Z,12,58,39,26,45,12.247,1220
2021-12-25T00:00:00.000Z,11,22,15,13,17,2.578,1102
2021-12-26T00:00:00.000Z,12,34,18,16,21,3.364,1121
2021-12-27T00:00:00.000Z,8,27,16,14,20,4.264,1196
2021-12-28T00:00:00.000Z,16,63,26,22,33,7.557,1162
2021-12-29T00:00:00.000Z,21,55,29,26,33.5,5.169,1181
2021-12-30T00:00:00.000Z,16,40,28,24,32,5.47,1130
2021-12-31T00:00:00.000Z,25,156,32,30,44,23.651,1181
2022-01-01T00:00:00.000Z,26,81,35,33,51,11.795,1228
2022-01-02T00:00:00.000Z,7,59,27,21,31,10.249,1060
2022-01-03T00:00:00.000Z,9,39,21,16,26,6.401,1175
2022-01-04T00:00:00.000Z,9,41,25,22,28,6.44,509
2022-01-05T00:00:00.000Z,16,210,43,25,48,27.801,596
2022-01-06T00:00:00.000Z,12,100,27,21,37,9.019,1212
2022-01-07T00:00:00.000Z,12,63,17,15,21,8.428,1241
2022-01-08T00:00:00.000Z,13,30,20,16,26,5.28,824
2022-01-09T00:00:00.000Z,12,47,23,19,27,6.013,1090
2022-01-10T00:00:00.000Z,9,34,19,15,26,6.383,1140
2022-01-11T00:00:00.000Z,16,35,22,20,25,3.628,1239
2022-01-12T00:00:00.000Z,12,49,26,19,33,8.108,1286
2022-01-13T00:00:00.000Z,26,57,36,32,39,4.454,1262
2022-01-14T00:00:00.000Z,24,45,31,28,39,5.781,1132
2022-01-15T00:00:00.000Z,9,100,27,22,31,10.892,1246
2022-01-16T00:00:00.000Z,23,70,35,30,40,7.645,1237
2022-01-17T00:00:00.000Z,14,38,24,22,34,6.861,1276
2022-01-18T00:00:00.000Z,6,42,13,9,20,7.554,1243
2022-01-19T00:00:00.000Z,11,45,21,16,32,8.708,1281
2022-01-20T00:00:00.000Z,13,34,21,18,30,5.624,1228
2022-01-21T00:00:00.000Z,9,29,20,17,23,4.318,1110
2022-01-22T00:00:00.000Z,10,63,21,16,23,8.338,772
2022-01-23T00:00:00.000Z,20,58,27,24,31,6.52,960
2022-01-24T00:00:00.000Z,15,104,26,22,31,10.201,1318
2022-01-25T00:00:00.000Z,24,60,34,30,41,7.526,1314
2022-01-26T00:00:00.000Z,31,115,40,36,57,18.943,1307
2022-01-27T00:00:00.000Z,16,57,30,27,34,6.192,1302
2022-01-28T00:00:00.000Z,20,41,27,24,30,4.628,695
2022-01-29T00:00:00.000Z,13,135,26,20,33,17.158,1299
2022-01-30T00:00:00.000Z,6,48,18,10,25,7.573,1274
2022-01-31T00:00:00.000Z,6,36,13,7,18,6.201,1299
2022-02-01T00:00:00.000Z,12,71,25,22,30,9.058,1257
2022-02-02T00:00:00.000Z,20,96,28,25,34,9.513,1297
2022-02-03T00:00:00.000Z,13,93,31,23,40,17.916,1270
2022-02-04T00:00:00.000Z,11,38,25,22,32,6.49,1275
2022-02-05T00:00:00.000Z,20,138,33,26,38,12.344,1313
2022-02-06T00:00:00.000Z,13,63,28,23,34,10.225,900
2022-02-07T00:00:00.000Z,16,38,25,23,28,5.098,1288
2022-02-08T00:00:00.000Z,5,54,11,8,17,7.829,1291
2022-02-09T00:00:00.000Z,6,40,21,14,30,8.448,1275
2022-02-10T00:00:00.000Z,12,141,31,25,36,15.399,1255
2022-02-11T00:00:00.000Z,24,95,38,33,61,19.194,1262
2022-02-12T00:00:00.000Z,9,179,29,19,37,26.293,1241
2022-02-13T00:00:00.000Z,12,179,20,17,34.5,24.323,1248
2022-02-14T00:00:00.000Z,8,160,40,32,63,32.362,303
2022-02-15T00:00:00.000Z,23,225,60,46,77,29.57,337
2022-02-16T00:00:00.000Z,17,153,89,40,120,42.171,385
2022-02-17T00:00:00.000Z,20,49,29,26,32,6.653,138
2022-02-18T00:00:00.000Z,3,91,26,7,38,24.37,195
2022-02-19T00:00:00.000Z,12,43,24,17,33,8.558,69
2022-02-20T00:00:00.000Z,13,96,28.5,19,45,16.334,206
2022-02-21T00:00:00.000Z,10,113,36,27,54,25.999,272
2022-02-22T00:00:00.000Z,16,79,34.5,26,44,13.366,260
2022-02-23T00:00:00.000Z,13,112,26,20,36,22.474,218
2022-02-24T00:00:00.000Z,7,50,21,13,28,9.885,193
2022-02-25T00:00:00.000Z,12,39,30,25,33,6.956,143
2022-02-26T00:00:00.000Z,11,149,22,17,38.5,28.086,192
2022-02-27T00:00:00.000Z,6,33,14,10,16,4.84,167
2022-02-28T00:00:00.000Z,8,23,17,15,19,3.469,166
2022-03-01T00:00:00.000Z,12,33,21,19,24,3.548,201
2022-03-02T00:00:00.000Z,15,39,28,22,32,6.184,151
2022-03-03T00:00:00.000Z,18,94,40,31,61,18.289,297
2022-03-04T00:00:00.000Z,24,151,46,36,65,29.129,511
2022-03-05T00:00:00.000Z,23,185,52,40,76,36.385,573
2022-03-06T00:00:00.000Z,11,234,35,23,97,47.464,487
2022-03-07T00:00:00.000Z,14,70,24,20,29,13.757,202
2022-03-08T00:00:00.000Z,22,167,47,34,93.5,40.492,364
2022-03-09T00:00:00.000Z,9,109,32,20,63,24.697,383
2022-03-10T00:00:00.000Z,14,29,20,18,23,3.431,157
2022-03-11T00:00:00.000Z,9,93,22,16,34,17.662,325
2022-03-12T00:00:00.000Z,10,40,23,16,27,6.724,177
2022-03-13T00:00:00.000Z,19,87,28,25,34,12.797,202
2022-03-14T00:00:00.000Z,23,43,31,29,34,4.083,138
2022-03-15T00:00:00.000Z,19,47,33,28,38,6.754,155
2022-03-16T00:00:00.000Z,13,203,66,58,77,37.255,325
2022-03-17T00:00:00.000Z,8,112,27,16,56,24.306,394
2022-03-18T00:00:00.000Z,12,86,25,20,34,15.686,206
2022-03-19T00:00:00.000Z,12,54,25,17,29,9.504,176
2022-03-20T00:00:00.000Z,18,115,27,25,35,26.044,167
2022-03-21T00:00:00.000Z,16,38,26,21.5,32,5.943,136
2022-03-22T00:00:00.000Z,7,89,22,18,32,16.713,225
2022-03-23T00:00:00.000Z,10,60,17,14,35,12.764,188
2022-03-24T00:00:00.000Z,13,35,25,18,30,6.487,142
2022-03-25T00:00:00.000Z,16,168,37,23,80.5,39.183,348
2022-03-26T00:00:00.000Z,23,92,32,27,45.5,17.883,48
2022-03-27T00:00:00.000Z,21,35,27,23,30,3.973,80
2022-03-28T00:00:00.000Z,9,158,29,17,48.5,33.08,177
2022-03-29T00:00:00.000Z,23,42,29,25,31,4.162,124
2022-03-30T00:00:00.000Z,22,155,31,28,43,28.541,165
2022-03-31T00:00:00.000Z,8,59,17,14,33,14.486,170
2022-04-01T00:00:00.000Z,5,21,12,10,14,3.371,146
2022-04-02T00:00:00.000Z,3,17,6,5,9.5,3.473,132
2022-04-03T00:00:00.000Z,6,136,14,12,21.5,17.865,193
2022-04-04T00:00:00.000Z,11,30,20,16,26,5.428,134
2022-04-05T00:00:00.000Z,10,32,18,14,26,6.176,145
2022-04-06T00:00:00.000Z,7,140,27,17,50,29.329,234
2022-04-07T00:00:00.000Z,9,192,34,22,80.5,41.92,324
2022-04-08T00:00:00.000Z,7,41,13,10,24,8.589,130
2022-04-09T00:00:00.000Z,4,43,13,9,22,8.034,152
2022-04-10T00:00:00.000Z,3,84,25,13,40,17.834,381
2022-04-11T00:00:00.000Z,5,23,10,8,14,4.179,158
2022-04-12T00:00:00.000Z,5,89,20,9,36,23.255,186
2022-04-13T00:00:00.000Z,8,75,20.5,14,28,14.883,194
2022-04-14T00:00:00.000Z,8,34,22,12,26,7.762,139
2022-04-15T00:00:00.000Z,7,33,19,13.5,25,6.656,141
2022-04-16T00:00:00.000Z,4,47,18,14,26,9.005,147
2022-04-17T00:00:00.000Z,4,17,10,9,12,2.738,128
2022-04-18T00:00:00.000Z,5,40,12,8,18,8.805,155
2022-04-19T00:00:00.000Z,8,92,15,12,22,18.338,198
2022-04-20T00:00:00.000Z,9,26,17,13,20,4.266,139
2022-04-21T00:00:00.000Z,11,37,23,17,27,6.219,141
2022-04-22T00:00:00.000Z,9,125,32,23.5,43.5,24.764,381
2022-04-23T00:00:00.000Z,4,28,16.5,8,22,7.479,142
2022-04-24T00:00:00.000Z,5,77,17,11,23,9.205,225
2022-04-25T00:00:00.000Z,4,111,23,9,50,27.184,266
2022-04-26T00:00:00.000Z,4,32,10,7,18,7.35,147
2022-04-27T00:00:00.000Z,4,65,13,8,32,16.744,211
2022-04-28T00:00:00.000Z,10,37,15,13,18,5.366,166
2022-04-29T00:00:00.000Z,5,20,8,6,15,4.69,119
2022-04-30T00:00:00.000Z,6,187,13,9,20,36.231,162
2022-05-01T00:00:00.000Z,7,93,16,12,33,18.481,237
2022-05-02T00:00:00.000Z,5,96,21,11,31.5,23.492,253
2022-05-03T00:00:00.000Z,6,21,10,9,15,3.916,124
2022-05-04T00:00:00.000Z,7,24,13,10,17,4.025,127
2022-05-05T00:00:00.000Z,6,62,18,9,23,14.109,169
2022-05-06T00:00:00.000Z,6,36,12,9,19,8.037,146
2022-05-07T00:00:00.000Z,6,74,17,11,22,13.273,195
2022-05-08T00:00:00.000Z,4,105,27,13,42,20.38,328
2022-05-09T00:00:00.000Z,4,72,13,7,21,15.551,177
2022-05-10T00:00:00.000Z,7,164,18,13,41,36.218,219
2022-05-11T00:00:00.000Z,6,23,12,10,17,4.625,129
2022-05-12T00:00:00.000Z,8,21,12,10,15,3.525,124
2022-05-13T00:00:00.000Z,9,33,13,12,15,4.596,137
2022-05-14T00:00:00.000Z,8,37,14,12,19,6.343,189
2022-05-15T00:00:00.000Z,8,262,13,11,19,38.419,178
2022-05-16T00:00:00.000Z,9,76,16,12,22,16.663,176
2022-05-17T00:00:00.000Z,8,60,15,12,21,11.549,171
2022-05-18T00:00:00.000Z,4,55,8,6,12.5,6.68,157
2022-05-19T00:00:00.000Z,4,17,7,6,11,3.14,117
2022-05-20T00:00:00.000Z,4,15,7,6,10,3.043,102
2022-05-21T00:00:00.000Z,6,29,9,8,12,5.645,138
2022-05-22T00:00:00.000Z,5,49,11,7,18.5,9.834,168
2022-05-23T00:00:00.000Z,5,34,14,7,21,8.055,217
2022-05-24T00:00:00.000Z,6,87,11.5,8,25,22.172,188
2022-05-25T00:00:00.000Z,7,34,12,10,18,6.275,140
2022-05-26T00:00:00.000Z,4,22,11,8,16,5.019,137
2022-05-27T00:00:00.000Z,6,41,11,8,19,8.689,142
2022-05-28T00:00:00.000Z,6,39,12,9,14,6.872,162
2022-05-29T00:00:00.000Z,6,46,17,12,25,8.516,255
2022-05-30T00:00:00.000Z,9,28,16,13,17,3.403,129
2022-05-31T00:00:00.000Z,7,21,14,12,16,3.209,137
2022-06-01T00:00:00.000Z,8,19,13,11,14,2.04,131
2022-06-02T00:00:00.000Z,12,26,15,13,21,4.169,29
2022-06-03T00:00:00.000Z,8,23,11,10,11,2.078,106
2022-06-04T00:00:00.000Z,11,23,13,12,15,2.615,109
2022-06-07T00:00:00.000Z,6,44,13,8,18,8.469,153
2022-06-08T00:00:00.000Z,6,71,16,10,19,16.517,161
2022-06-09T00:00:00.000Z,6,23,12,8,16,4.373,128
2022-06-10T00:00:00.000Z,6,21,10,9,16,3.874,115
2022-06-11T00:00:00.000Z,10,40,15,13,16,5.277,172
2022-06-12T00:00:00.000Z,7,26,12,9,14,3.894,131
2022-06-13T00:00:00.000Z,11,25,15,14,17.5,3.328,125
2022-06-14T00:00:00.000Z,8,24,16,13,18,3.838,151
2022-06-15T00:00:00.000Z,6,42,9,8,17,9.376,145
2022-06-16T00:00:00.000Z,8,34,12,10,17,5.595,134
2022-06-17T00:00:00.000Z,8,44,15,11,23,9.267,154
2022-06-18T00:00:00.000Z,6,20,10,8,12,2.799,122
2022-06-19T00:00:00.000Z,6,19,10,7,12,3.235,120
2022-06-20T00:00:00.000Z,8,27,13,9,18,5.532,158
2022-06-21T00:00:00.000Z,7,22,12,9,15,3.913,121
2022-06-22T00:00:00.000Z,6,23,8,7,9,3.755,123
2022-06-23T00:00:00.000Z,6,25,8,7,12,4.495,133
2022-06-24T00:00:00.000Z,6,60,13,8,23,14.434,161
2022-06-25T00:00:00.000Z,8,45,14,10,21,7.25,181
2022-06-26T00:00:00.000Z,6,27,13,8,16,4.928,125
2022-06-27T00:00:00.000Z,6,18,10,8,11,1.871,123
2022-06-28T00:00:00.000Z,10,23,12,11,14,2.683,121
2022-06-29T00:00:00.000Z,8,30,16,13,18,4.604,129
2022-06-30T00:00:00.000Z,8,39,16,12,21,7.43,137
2022-07-01T00:00:00.000Z,11,21,15,13,16,2.365,119
2022-07-02T00:00:00.000Z,11,34,16,14,18,4.566,140
2022-07-03T00:00:00.000Z,9,26,15,13,17,3.434,123
2022-07-04T00:00:00.000Z,7,28,14,11,17.5,4.61,121
2022-07-05T00:00:00.000Z,9,22,12,11,14,2.955,114
2022-07-06T00:00:00.000Z,11,23,16,14,18,2.651,128
2022-07-07T00:00:00.000Z,5,15,8,6,10,2.218,78
2022-07-08T00:00:00.000Z,5,14,10,8,11,2.06,110
2022-07-09T00:00:00.000Z,8,15,10,9,12.5,1.887,113
2022-07-10T00:00:00.000Z,6,21,13,9,15,3.436,123
2022-07-11T00:00:00.000Z,5,17,9,8,10,2.568,115
2022-07-12T00:00:00.000Z,4,15,6,5,6,2.135,115
2022-07-13T00:00:00.000Z,4,11,6,5,8,1.934,105
2022-07-14T00:00:00.000Z,4,20,8,5,10,3.69,126
2022-07-15T00:00:00.000Z,6,25,10,7.5,12,4.054,125
2022-07-16T00:00:00.000Z,8,29,11,10,14,4.446,127
2022-07-17T00:00:00.000Z,3,51,11,8,20,9.262,138
2022-07-18T00:00:00.000Z,4,21,5,4,7,3.975,120
2022-07-19T00:00:00.000Z,5,12,7,6,9,1.486,107
2022-07-20T00:00:00.000Z,6,13,11,8,12,1.994,121
2022-07-21T00:00:00.000Z,8,18,10,9,11,1.672,117
2022-07-22T00:00:00.000Z,5,26,8,7,12,4.753,122
2022-07-23T00:00:00.000Z,9,22,13,11,14,2.422,127
2022-07-24T00:00:00.000Z,10,17,14,13,14,1.586,127
2022-07-25T00:00:00.000Z,10,22,14,12,16,2.623,129
2022-07-26T00:00:00.000Z,13,23,16,15,17,2.387,135
2022-07-27T00:00:00.000Z,12,24,17,16,20,2.745,126
2022-07-28T00:00:00.000Z,10,16,12,11.5,13,1.047,124
2022-07-29T00:00:00.000Z,9,16,12,10,13,1.811,113
2022-07-30T00:00:00.000Z,11,18,13,12,15,1.797,131
2022-07-31T00:00:00.000Z,6,28,14,12,18,4.985,127
2022-08-01T00:00:00.000Z,6,27,9,8,14,5.296,135
2022-08-02T00:00:00.000Z,6,20,9.5,7,11,2.782,114
2022-08-03T00:00:00.000Z,7,20,10,9,11,2.263,118
2022-08-04T00:00:00.000Z,8,15,10,9,11,1.279,121
2022-08-05T00:00:00.000Z,9,17,12,11,14,1.96,121
2022-08-06T00:00:00.000Z,11,20,14,12,15,1.881,124
2022-08-07T00:00:00.000Z,9,20,15,12,17,2.695,128
2022-08-08T00:00:00.000Z,8,16,11,10,12,1.442,127
2022-08-09T00:00:00.000Z,8,18,12,10,14,2.69,120
2022-08-10T00:00:00.000Z,4,11,7,5,8,1.689,113
2022-08-11T00:00:00.000Z,5,9,8,7,8,0.922,113
2022-08-12T00:00:00.000Z,8,19,11,9,17,3.723,129
2022-08-13T00:00:00.000Z,13,20,17,15.5,17,1.551,136
2022-08-14T00:00:00.000Z,10,25,14,13,17,3.259,140
2022-08-15T00:00:00.000Z,10,20,14,12,16,2.525,133
2022-08-16T00:00:00.000Z,9,19,14,13,16,2.231,132
2022-08-17T00:00:00.000Z,8,23,14,13,18,3.222,116
2022-08-18T00:00:00.000Z,11,21,16,14,18,2.146,138
2022-08-19T00:00:00.000Z,11,22,15,14,17,2.399,127
2022-08-20T00:00:00.000Z,10,19,14,12,15,2.142,119
2022-08-21T00:00:00.000Z,9,20,15,13,17,2.687,129
2022-08-22T00:00:00.000Z,8,22,15,10,18,4.274,124
2022-08-23T00:00:00.000Z,6,44,12,11,13,6.147,126
2022-08-24T00:00:00.000Z,5,12,9,8,10,1.429,110
2022-08-25T00:00:00.000Z,7,14,9,8,10,1.609,123
2022-08-26T00:00:00.000Z,6,18,10,9,11,2.219,128
2022-08-27T00:00:00.000Z,8,21,13,11,15,2.625,137
2022-08-28T00:00:00.000Z,9,25,15,13,18,3.821,138
2022-08-29T00:00:00.000Z,11,25,16,14,18,3.039,125
2022-08-30T00:00:00.000Z,11,33,15,13,17,4.51,145
2022-08-31T00:00:00.000Z,11,19,15,13,16,1.873,129
2022-09-01T00:00:00.000Z,9,20,13,11,15,2.388,136
2022-09-02T00:00:00.000Z,6,19,9,8,11,3.111,134
2022-09-03T00:00:00.000Z,7,27,13,11,16,4.115,157
2022-09-04T00:00:00.000Z,7,44,12,10,15,7.788,170
2022-09-05T00:00:00.000Z,8,35,14,10,16,6.113,145
2022-09-06T00:00:00.000Z,9,57,16,13,26,11.681,188
2022-09-07T00:00:00.000Z,8,66,21,13,40,14.631,222
2022-09-08T00:00:00.000Z,9,70,18,13,27.5,15.413,176
